file_id,n_branches,n_parity_valid,odd_ratio_post_branchsafe,odd_ratio_post_dispersion,delta_odd_ratio_post,I_knee_norm_branchsafe,delta_I_knee_norm,parity_lock_fraction,parity_lock_consistency,pipeline_version
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000054000],1,1,7.970470233053417,0.0,0.0,0.6115288220551379,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000054750],1,1,8.383266109947266,0.0,0.0,0.6115288220551378,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000055500],1,1,8.514058855692245,0.0,0.0,0.6090225563909775,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000056250],1,1,8.203782215934785,0.0,0.0,0.6090225563909775,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000057000],1,1,8.408172802526252,0.0,0.0,0.6065162907268171,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000057750],1,1,9.090927399404205,0.0,0.0,0.6040100250626568,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000058500],1,1,8.672059910332123,0.0,0.0,0.6040100250626567,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000059250],1,1,9.15766862686339,0.0,0.0,0.6015037593984963,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000060000],1,1,8.976339342216006,0.0,0.0,0.5989974937343359,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000060750],1,1,8.21853579129851,0.0,0.0,0.5964912280701754,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000061500],1,1,7.751668715486612,0.0,0.0,0.5939849624060151,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000062250],1,1,8.647372780679255,0.0,0.0,0.5914786967418547,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000063000],1,1,7.774724037642847,0.0,0.0,0.5889724310776943,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000063750],1,1,8.024144910837952,0.0,0.0,0.6015037593984962,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000064500],1,1,7.61654799355692,0.0,0.0,0.6040100250626567,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000065250],1,1,7.660978477800954,0.0,0.0,0.6040100250626566,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000066000],1,1,7.644443864593951,0.0,0.0,0.5989974937343359,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000066750],1,1,8.13989942107245,0.0,0.0,0.5964912280701755,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000067500],1,1,8.353934122459917,0.0,0.0,0.5939849624060151,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000068250],1,1,8.767754424939616,0.0,0.0,0.5914786967418546,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000069000],1,1,8.603210614257398,0.0,0.0,0.5889724310776943,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000069750],1,1,8.470359734661805,0.0,0.0,0.5839598997493733,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000070500],1,1,8.431541527778775,0.0,0.0,0.5814536340852131,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000071250],1,1,7.831365587239162,0.0,0.0,0.5789473684210527,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000072000],1,1,7.831430563081914,0.0,0.0,0.5764411027568923,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000072750],1,1,7.8288019493049825,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000073500],1,1,7.905177448599755,0.0,0.0,0.568922305764411,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000074250],1,1,7.6343454347454935,0.0,0.0,0.568922305764411,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000075000],1,1,7.677342493313937,0.0,0.0,0.5664160401002506,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000075750],1,1,7.525103128283806,0.0,0.0,0.5664160401002506,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000076500],1,1,7.519548303823988,0.0,0.0,0.5664160401002506,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000077250],1,1,8.168540590325865,0.0,0.0,0.5639097744360901,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000078000],1,1,8.51242497438228,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000078750],1,1,7.992765999320256,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000079500],1,1,7.9955441091586,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000080250],1,1,7.810798939699894,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000081000],1,1,7.898758619909173,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000081750],1,1,7.975150694549984,0.0,0.0,0.5614035087719298,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000082500],1,1,8.252960342503375,0.0,0.0,0.5614035087719298,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000083250],1,1,8.70543700167748,0.0,0.0,0.5614035087719299,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000084000],1,1,8.533142527218036,0.0,0.0,0.5614035087719299,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000084750],1,1,8.386578941922503,0.0,0.0,0.5614035087719298,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000085500],1,1,8.057376105269652,0.0,0.0,0.5614035087719299,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000086250],1,1,8.30751385169971,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000087000],1,1,8.642030218697665,0.0,0.0,0.5614035087719298,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000087750],1,1,8.825523132511826,0.0,0.0,0.5614035087719299,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000088500],1,1,9.051386320254393,0.0,0.0,0.5614035087719299,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000089250],1,1,9.108200426129274,0.0,0.0,0.5614035087719298,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000090000],1,1,9.19419217601701,0.0,0.0,0.5614035087719298,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000090750],1,1,9.455193748200653,0.0,0.0,0.5614035087719298,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000091500],1,1,9.800381282685828,0.0,0.0,0.5614035087719299,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000092250],1,1,9.497657902391063,0.0,0.0,0.5614035087719298,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000093000],1,1,9.120773189668876,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000093750],1,1,9.180046581542362,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000094500],1,1,8.92019232413722,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000095250],1,1,10.000520248866867,0.0,0.0,0.5639097744360901,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000096000],1,1,9.985217974557242,0.0,0.0,0.5614035087719298,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000096750],1,1,10.479932945694586,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000097500],1,1,9.729349169172673,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000098250],1,1,8.596737801849848,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000099000],1,1,9.110243810288393,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000099750],1,1,9.806180827036531,0.0,0.0,0.5639097744360901,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000100500],1,1,9.440588372790652,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000101250],1,1,9.728346002740205,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000102000],1,1,9.656469309371756,0.0,0.0,0.5639097744360901,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000102750],1,1,9.971684737865065,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000103500],1,1,10.025025893894783,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000104250],1,1,10.09968344552587,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000105000],1,1,9.880313773932178,0.0,0.0,0.5664160401002505,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000105750],1,1,9.371748562053247,0.0,0.0,0.5664160401002505,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000106500],1,1,8.965694862371187,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000107250],1,1,9.377153309902727,0.0,0.0,0.5639097744360901,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000108000],1,1,10.0445146020478,0.0,0.0,0.5664160401002506,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000108750],1,1,10.091863807001497,0.0,0.0,0.5664160401002507,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000109500],1,1,9.431144356052222,0.0,0.0,0.5664160401002507,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000110250],1,1,8.726879681313537,0.0,0.0,0.5664160401002506,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000111000],1,1,8.191605946221328,0.0,0.0,0.5664160401002507,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000111750],1,1,8.202094636794154,0.0,0.0,0.568922305764411,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000112500],1,1,8.5417752093699,0.0,0.0,0.568922305764411,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000113250],1,1,8.744496800515599,0.0,0.0,0.568922305764411,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000114000],1,1,8.873069423658565,0.0,0.0,0.568922305764411,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000114750],1,1,9.07009130637476,0.0,0.0,0.5689223057644109,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000115500],1,1,9.425287889647853,0.0,0.0,0.568922305764411,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000116250],1,1,9.186979941110236,0.0,0.0,0.568922305764411,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000117000],1,1,9.488228204519531,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000117750],1,1,10.648307695233873,0.0,0.0,0.5714285714285715,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000118500],1,1,11.888816361897348,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000119250],1,1,11.632398216077247,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000120000],1,1,10.768245366101555,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000120750],1,1,9.777308716081945,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000121500],1,1,9.472233814282419,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000122250],1,1,9.32088184465905,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000123000],1,1,9.08727609683034,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000123750],1,1,9.20485185546761,0.0,0.0,0.5739348370927319,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000124500],1,1,10.2218746576507,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000125250],1,1,10.746717985321892,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000126000],1,1,10.287899832777663,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000126750],1,1,10.421458668359252,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000127500],1,1,9.969116739080874,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000128250],1,1,10.388389897102684,0.0,0.0,0.5714285714285715,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000129000],1,1,10.515105394651469,0.0,0.0,0.5714285714285715,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000129750],1,1,11.487437054405873,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000130500],1,1,11.792909837416556,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000131250],1,1,11.78060508190558,0.0,0.0,0.5714285714285715,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000132000],1,1,10.163171988009733,0.0,0.0,0.5664160401002507,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000132750],1,1,10.072502824432386,0.0,0.0,0.5689223057644109,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000133500],1,1,10.70023477912359,0.0,0.0,0.5639097744360901,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000134250],1,1,11.25124762383761,0.0,0.0,0.5639097744360901,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000135000],1,1,10.73123280339698,0.0,0.0,0.5664160401002507,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000135750],1,1,10.652874891371855,0.0,0.0,0.5664160401002506,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000136500],1,1,10.607647106810383,0.0,0.0,0.5664160401002506,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000137250],1,1,9.318821824314336,0.0,0.0,0.5664160401002507,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000138000],1,1,9.924911821501354,0.0,0.0,0.5664160401002507,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000138750],1,1,9.761905718217992,0.0,0.0,0.5664160401002506,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000139500],1,1,8.979597951595848,0.0,0.0,0.5664160401002507,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000140250],1,1,8.724032081910103,0.0,0.0,0.5639097744360901,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000141000],1,1,9.352483647007709,0.0,0.0,0.5664160401002506,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000141750],1,1,9.460021018167678,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[0.000142500],1,1,9.449653762580901,0.0,0.0,0.5639097744360902,0.0,0.0,1.0,6.0
