file_id,segment_id,segment_dir,condition_group,condition_value,pipeline_version,I_min,I_max,N_points,has_both_signs,sweep_monotonicity,sweep_direction,n_segments,spacing_cv,parity_valid,parity_reason,f_overlap,I_max_common,odd_ratio_L1,odd_energy_L2,odd_sign_mode,odd_sign_consistency,odd_sign_entropy,odd_sign_pos_fraction,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,phi0_proxy,phi0_sign,phi0_confidence,phi0_method,odd_ratio_pre,odd_ratio_post,odd_sign_mode_pre,odd_sign_consistency_pre,odd_sign_entropy_pre,odd_sign_mode_post,odd_sign_consistency_post,odd_sign_entropy_post,parity_lock_flag,parity_flip_at_knee
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000079500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,7.95e-05,5.5,-2.03779e-05,-7.356683e-07,2441,True,0.5022502250225023,down,11,0.1235754572602243,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000079875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,7.9875e-05,5.5,-3.858351e-07,2.008073e-05,2531,True,0.5023502350235024,down,7,0.113977337197163,False,low_overlap,0.018978666253312,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000079875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,7.9875e-05,5.5,-2.041345e-05,2.007874e-05,5021,True,0.5023502350235024,down,7,0.113977337197163,True,ok,0.9833594719627928,2.007874e-05,1.4839736387663345,0.6527083862763579,1.0,0.9950124688279302,0.0453194500142322,0.9950124688279302,1.24488188e-05,0.6190476190476191,432.2494890575055,True,False,2.164884979205326,1.0,1.0,odd_integral,0.1620288558617864,3.755361017724555,1.0,0.9919354838709676,0.0676698252519839,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000079875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,7.9875e-05,5.5,-2.041203e-05,-7.454848e-07,2443,True,0.5023502350235024,down,7,0.113977337197163,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000080250],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.025e-05,5.5,-3.681349e-07,2.009527e-05,2531,True,0.5024004800960192,down,9,0.1150136841036008,False,low_overlap,0.0181117731515425,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000080250],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.025e-05,5.5,-2.042388e-05,2.009527e-05,5019,True,0.5024004800960192,down,9,0.1150136841036008,True,ok,0.983582795000866,2.009527e-05,1.4099682877154016,0.6475091103033019,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.2509305575e-05,0.6215538847117795,485.6038039423548,True,False,2.188819675058636,1.0,1.0,odd_integral,0.1558684373118384,3.593902587347894,1.0,0.9879518072289156,0.0940844388326736,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000080250],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.025e-05,5.5,-2.042088e-05,-7.614556e-07,2441,True,0.5024004800960192,down,9,0.1150136841036008,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000080625],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.0625e-05,5.5,-3.574029e-07,2.012132e-05,2530,True,0.50250050010002,down,7,0.1130255834500396,False,low_overlap,0.0175174163127389,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000080625],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.0625e-05,5.5,-2.042907e-05,2.012182e-05,5022,True,0.50250050010002,down,7,0.1130255834500396,True,ok,0.9847578669332018,2.012182e-05,1.3698584834018477,0.644457780104598,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.262644205e-05,0.6265664160401002,395.3136900905546,True,False,2.2025197847807605,1.0,1.0,odd_integral,0.1561023807524176,3.50838592773517,1.0,0.9880478087649402,0.0934735440778296,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000080625],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.0625e-05,5.5,-2.042708e-05,-7.71679e-07,2443,True,0.50250050010002,down,7,0.1130255834500396,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000081000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.1e-05,5.5,-3.679823e-07,2.012462e-05,2532,True,0.5022502250225023,down,7,0.1175810023376091,False,low_overlap,0.0180486266689236,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000081000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.1e-05,5.5,-2.040994e-05,2.012376e-05,5020,True,0.5022502250225023,down,7,0.1175810023376091,True,ok,0.9856646529435156,2.012376e-05,1.4434006201382596,0.6501145389978653,1.0,0.9675810473815462,0.2063813713316291,0.9675810473815462,1.24767312e-05,0.6190476190476191,411.13713335921966,True,False,2.177844039910233,1.0,1.0,odd_integral,0.1531425522062643,3.624820136424058,1.0,0.9475806451612904,0.2965866378924833,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000081000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.1e-05,5.5,-2.040857e-05,-7.702549e-07,2443,True,0.5022502250225023,down,7,0.1175810023376091,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000081375],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.1375e-05,5.5,-3.882256e-07,2.011557e-05,2532,True,0.5022502250225023,down,9,0.1137988026716217,False,low_overlap,0.0189399656315665,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000081375],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.1375e-05,5.5,-2.039102e-05,2.011303e-05,5017,True,0.5022502250225023,down,9,0.1137988026716217,True,ok,0.9861770152396884,2.011303e-05,1.4147484068962033,0.6483096722300961,1.0,0.9875311720698254,0.0967480473378075,0.9875311720698254,1.2620926325e-05,0.6265664160401003,416.0495751986184,True,False,2.18724197423621,1.0,1.0,odd_integral,0.1589122477961083,3.587254590807836,1.0,0.9800796812749004,0.1409929213296969,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000081375],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.1375e-05,5.5,-2.03927e-05,-7.44264e-07,2443,True,0.5022502250225023,down,9,0.1137988026716217,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000081750],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.175e-05,5.5,-3.862929e-07,2.008093e-05,2532,True,0.5023502350235024,down,7,0.11605809674163,False,low_overlap,0.0188450955759769,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000081750],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.175e-05,5.5,-2.040354e-05,2.008022e-05,5021,True,0.5023502350235024,down,7,0.11605809674163,True,ok,0.9839637113856056,2.008022e-05,1.4022742050752997,0.6476285078111523,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.26505386e-05,0.6290726817042606,444.6082100373566,True,False,2.19145281606704,1.0,1.0,odd_integral,0.1599515646313374,3.5835401565780565,1.0,0.988095238095238,0.0931713179954891,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000081750],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.175e-05,5.5,-2.040084e-05,-7.342441e-07,2442,True,0.5023502350235024,down,7,0.11605809674163,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000082125],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.2125e-05,5.5,-3.677789e-07,2.009171e-05,2532,True,0.50250050010002,down,3,0.1151799711964939,False,low_overlap,0.0180402640094106,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000082125],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.2125e-05,5.5,-2.042871e-05,2.009146e-05,5024,True,0.50250050010002,down,3,0.1151799711964939,True,ok,0.9833239597294124,2.009146e-05,1.391634198535621,0.6467593670001214,1.0,0.9975062344139652,0.0251579877768902,0.9975062344139652,1.26576198e-05,0.6290726817042607,476.8739111922733,True,False,2.1950581944152785,1.0,1.0,odd_integral,0.157645526444309,3.5833540463141618,1.0,0.996031746031746,0.0373694788902188,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000082125],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.2125e-05,5.5,-2.04281e-05,-7.603366e-07,2444,True,0.50250050010002,down,3,0.1151799711964939,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000082500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.25e-05,5.5,-3.735263e-07,2.011384e-05,2530,True,0.5024004800960192,down,7,0.1163744218066011,False,low_overlap,0.0182714163218345,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000082500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.25e-05,5.5,-2.040852e-05,2.011318e-05,5022,True,0.5024004800960192,down,7,0.1163744218066011,True,ok,0.9853981448360288,2.011318e-05,1.3866415926954103,0.6464201135299169,1.0,0.9950124688279302,0.0453194500142322,0.9950124688279302,1.2621020450000002e-05,0.6265664160401003,413.3758068372384,True,False,2.196751962330628,1.0,1.0,odd_integral,0.1537701078599146,3.521982114131053,1.0,0.9920318725099602,0.066999804608333,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000082500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.25e-05,5.5,-2.040725e-05,-7.558099e-07,2443,True,0.5024004800960192,down,7,0.1163744218066011,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000082875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.2875e-05,5.5,-3.863437e-07,2.009436e-05,2532,True,0.5023502350235024,down,7,0.1140582249551781,False,low_overlap,0.0190001423764248,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000082875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.2875e-05,5.5,-2.04044e-05,2.009288e-05,5021,True,0.5023502350235024,down,7,0.1140582249551781,True,ok,0.9845319850089554,2.009288e-05,1.3894273670347677,0.6468479155900927,1.0,0.9875311720698254,0.0967480473378075,0.9875311720698254,1.26585144e-05,0.6290726817042606,452.6297313980124,True,False,2.1958181542625503,1.0,1.0,odd_integral,0.1563037353450454,3.5555603171783625,1.0,0.98015873015873,0.1405483890719318,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000082875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.2875e-05,5.5,-2.039936e-05,-7.456373e-07,2440,True,0.5023502350235024,down,7,0.1140582249551781,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000083250],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.325e-05,5.5,-3.733229e-07,2.010733e-05,2531,True,0.5024502450245024,down,5,0.1128467449777119,False,low_overlap,0.0183679817662312,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000083250],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.325e-05,5.5,-2.041518e-05,2.010565e-05,5023,True,0.5024502450245024,down,5,0.1128467449777119,True,ok,0.984423539506467,2.010565e-05,1.3612704337860222,0.644703814829156,1.0,0.99,0.0807931358959112,0.99,1.2716823625e-05,0.631578947368421,404.4377166310617,True,False,2.2055698284601712,1.0,1.0,odd_integral,0.1542161681872896,3.50401256357155,1.0,0.984126984126984,0.1175946656588649,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000083250],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.325e-05,5.5,-2.041391e-05,-7.587599e-07,2444,True,0.5024502450245024,down,5,0.1128467449777119,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000083625],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.3625e-05,5.5,-3.817661e-07,2.00999e-05,2533,True,0.5022502250225023,down,5,0.1120575917276895,False,low_overlap,0.0187070659801477,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000083625],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.3625e-05,5.5,-2.040221e-05,2.009955e-05,5020,True,0.5022502250225023,down,5,0.1120575917276895,True,ok,0.98487859133301,2.009955e-05,1.399971992270452,0.6478413247530944,1.0,0.9825436408977556,0.1269100441102434,0.9825436408977556,1.26627165e-05,0.6290726817042607,454.7509086127881,True,False,2.192274060377603,1.0,1.0,odd_integral,0.1549302418225772,3.5792751086392705,1.0,0.9722222222222222,0.1831220683013728,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000083625],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.3625e-05,5.5,-2.040404e-05,-7.481805e-07,2444,True,0.5022502250225023,down,5,0.1120575917276895,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.4e-05,5.5,-3.69966e-07,2.010463e-05,2531,True,0.5023502350235024,down,11,0.1171071960291753,False,low_overlap,0.0180765984883296,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.4e-05,5.5,-2.041829e-05,2.010351e-05,5019,True,0.5023502350235024,down,11,0.1171071960291753,True,ok,0.9845639275272088,2.010351e-05,1.3967844089012909,0.6477482975767651,1.0,0.9850374064837906,0.1121348154454668,0.9850374064837906,1.276572885e-05,0.6340852130325814,399.8749043148278,True,False,2.1933261682502825,1.0,1.0,odd_integral,0.1574214995335821,3.619200379002584,1.0,0.9763779527559056,0.1613206711018034,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.4e-05,5.5,-2.041457e-05,-7.577935e-07,2441,True,0.5023502350235024,down,11,0.1171071960291753,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084375],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.4375e-05,5.5,-3.872084e-07,2.01115e-05,2532,True,0.5022502250225023,down,11,0.1111041962353155,False,low_overlap,0.018879425082134,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084375],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.4375e-05,5.5,-2.039199e-05,2.010748e-05,5016,True,0.5022502250225023,down,11,0.1111041962353155,True,ok,0.9856725286433724,2.010748e-05,1.3821191561517887,0.6467188105465106,1.0,0.9650872817955112,0.2184599114008226,0.9650872817955112,1.28687872e-05,0.6390977443609022,416.508734850731,True,False,2.198434452943719,1.0,1.0,odd_integral,0.1629248651895276,3.5880001689973016,1.0,0.9453125,0.3059848737138346,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084375],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.4375e-05,5.5,-2.039179e-05,-7.508762e-07,2442,True,0.5022502250225023,down,11,0.1111041962353155,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084750],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.475e-05,5.5,-3.960076e-07,2.009711e-05,2533,True,0.5022004400880176,down,3,0.1168852065667203,False,low_overlap,0.0194821176583853,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084750],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.475e-05,5.5,-2.039362e-05,2.009507e-05,5021,True,0.5022004400880176,down,3,0.1168852065667203,True,ok,0.9852149040310486,2.009507e-05,1.4565279767829455,0.6521589156820813,1.0,0.9850374064837906,0.1121348154454668,0.9850374064837906,1.276036945e-05,0.6340852130325814,360.7520689675741,True,False,2.1736673314779864,1.0,1.0,odd_integral,0.1651599404587655,3.7650818089732447,1.0,0.9763779527559056,0.1613206711018034,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000084750],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.475e-05,5.5,-2.039275e-05,-7.301751e-07,2446,True,0.5022004400880176,down,3,0.1168852065667203,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085125],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.5125e-05,5.5,-3.684401e-07,2.009365e-05,2532,True,0.5023004600920185,down,7,0.1115953410543899,False,low_overlap,0.0179937053209129,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085125],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.5125e-05,5.5,-2.042378e-05,2.009217e-05,5019,True,0.5023004600920185,down,7,0.1115953410543899,True,ok,0.9834332898949136,2.009217e-05,1.5290184889885796,0.6566779436078362,1.0,0.9975062344139652,0.0251579877768902,0.9975062344139652,1.275852795e-05,0.6340852130325815,419.2666408650716,True,False,2.151163488289632,1.0,1.0,odd_integral,0.1719712249150043,3.9781847640891455,1.0,0.9960629921259844,0.0371202206396442,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085125],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.5125e-05,5.5,-2.042373e-05,-7.588616e-07,2443,True,0.5023004600920185,down,7,0.1115953410543899,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.55e-05,5.5,-3.591831e-07,2.011669e-05,2530,True,0.5024502450245024,down,11,0.1079648311960891,False,low_overlap,0.017496211908751,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.55e-05,5.5,-2.042815e-05,2.011567e-05,5020,True,0.5024502450245024,down,11,0.1079648311960891,True,ok,0.984383283518972,2.011567e-05,1.553725681857569,0.6581004801898546,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.26728721e-05,0.6290726817042607,367.9215679017884,True,False,2.143818928356584,1.0,1.0,odd_integral,0.1658782619110125,3.994218668781872,1.0,0.988095238095238,0.0931713179954891,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.55e-05,5.5,-2.042566e-05,-7.756972e-07,2441,True,0.5024502450245024,down,11,0.1079648311960891,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.5875e-05,5.5,-3.700168e-07,2.012025e-05,2531,True,0.5024004800960192,down,5,0.1140061736386558,False,low_overlap,0.0181537277620649,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.5875e-05,5.5,-2.040999e-05,2.012045e-05,5023,True,0.5024004800960192,down,5,0.1140061736386558,True,ok,0.9854599638824436,2.012045e-05,1.5250360467176751,0.6565620741211091,1.0,0.9850374064837906,0.1121348154454668,0.9850374064837906,1.2726184625e-05,0.631578947368421,411.4742366050533,True,False,2.1523889910047664,1.0,1.0,odd_integral,0.1654393062463124,3.898562130165329,1.0,0.9762845849802372,0.1618217122210202,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000085875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.5875e-05,5.5,-2.040918e-05,-7.65016e-07,2444,True,0.5024004800960192,down,5,0.1140061736386558,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000086250],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.625e-05,5.5,-3.999749e-07,2.010529e-05,2533,True,0.5023502350235024,down,5,0.1155185077810329,False,low_overlap,0.0195642920259317,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000086250],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.625e-05,5.5,-2.038909e-05,2.010423e-05,5022,True,0.5023502350235024,down,5,0.1155185077810329,True,ok,0.9860129234184706,2.010423e-05,1.4668177820314543,0.6530765025564105,1.0,0.9800498753117208,0.1411604155131936,0.9800498753117208,1.2816446624999998e-05,0.6365914786967418,450.54791002599046,True,False,2.1703945307412944,1.0,1.0,odd_integral,0.1659685769526579,3.787016225479909,1.0,0.9686274509803922,0.2012290988140917,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000086250],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,8.625e-05,5.5,-2.038828e-05,-7.437554e-07,2443,True,0.5023502350235024,down,5,0.1155185077810329,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
