file_id,branch_id,branch_dir,condition_group,condition_value,pipeline_version,I_min,I_max,N_points,meta_freq_Hz,meta_vpp,parity_valid,parity_reason,f_overlap,I_max_common,odd_ratio_L1,odd_energy_L2,odd_sign_mode,odd_sign_consistency,odd_sign_entropy,odd_sign_pos_fraction,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,phi0_proxy,phi0_sign,phi0_confidence,phi0_method,odd_ratio_pre,odd_ratio_post,odd_sign_mode_pre,odd_sign_consistency_pre,odd_sign_entropy_pre,odd_sign_mode_post,odd_sign_consistency_post,odd_sign_entropy_post,parity_lock_flag,parity_flip_at_knee,meta_temp_K
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000147750],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.00014775,6.0,-2.0419e-05,-7.645582e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000148125],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.000148125,6.0,-3.879713e-07,2.01054e-05,2533,,,False,low_overlap,0.019088339542083273,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000148125],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.000148125,6.0,-2.039865e-05,2.010346e-05,5025,,,True,ok,0.98549688012396,2.010346e-05,0.5312670679323414,0.46328700898603004,1.0,0.9950124688279302,0.04531945001423227,0.9950124688279302,1.4524749849999998e-05,0.7218045112781953,261.21114829005575,True,False,2.6542534988765665,1.0,0.5289636247287353,odd_integral,0.1311876880005724,1.5895833144058158,1.0,0.9930795847750865,0.05960288680544557,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000148125],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.000148125,6.0,-2.039601e-05,-7.378045e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000148500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.0001485,6.0,-3.756626e-07,2.01147e-05,2535,,,False,low_overlap,0.01844995652653314,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000148500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.0001485,6.0,-2.03984e-05,2.01144e-05,5022,,,True,ok,0.9859344223357409,2.01144e-05,0.5345965757271017,0.46520131288165745,1.0,0.9875311720698254,0.09674804733780754,0.9875311720698254,1.458294e-05,0.7243107769423559,239.0846092938716,True,False,2.651681266359257,1.0,0.5322504208493705,odd_integral,0.13437362744068368,1.599473598309173,1.0,0.9827586206896551,0.12565805017256756,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000148500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.0001485,6.0,-2.039555e-05,-7.433994e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000148875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.000148875,6.0,-3.658461e-07,2.012391e-05,2533,,,False,low_overlap,0.01792801611350997,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000148875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.000148875,6.0,-2.041539e-05,2.012401e-05,5026,,,True,ok,0.9856365980241574,2.012401e-05,0.5374203190258254,0.4663583329129922,1.0,0.9950124688279302,0.04531945001423227,0.9950124688279302,1.44892872e-05,0.7192982456140351,293.9169977324446,True,False,2.6494554848901553,1.0,0.5351050234074125,odd_integral,0.1298941817493684,1.5998698481586724,1.0,0.9930555555555556,0.059774993391550485,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000148875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.000148875,6.0,-2.041279e-05,-7.70204e-07,2441,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000149250],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.00014925,6.0,-3.710849e-07,2.010062e-05,2535,,,False,low_overlap,0.018029433330155435,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000149250],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.00014925,6.0,-2.041467e-05,2.009782e-05,5023,,,True,ok,0.9842991266007001,2.009782e-05,0.5292454927399126,0.462653151706744,1.0,0.9825436408977556,0.12691004411024343,0.9825436408977556,1.462116405e-05,0.7268170426065163,233.51793712349013,True,False,2.655866235718565,1.0,0.5269037237193546,odd_integral,0.1351873763846886,1.59845037458083,1.0,0.9759450171821306,0.16363937591951103,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000149250],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.00014925,6.0,-2.041239e-05,-7.470615e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000149625],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.000149625,6.0,-3.882256e-07,2.008887e-05,2535,,,False,low_overlap,0.019047055953086877,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000149625],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.000149625,6.0,-2.040165e-05,2.008612e-05,5022,,,True,ok,0.9845050605779918,2.008612e-05,0.5213047510425451,0.4591504614689089,1.0,0.9925187032418953,0.0635893828675493,0.9925187032418953,1.99856894e-05,0.9949874686716793,285.6289841529501,True,True,2.662058620357591,1.0,0.5190357998467264,odd_integral,0.5098872779880111,2.090567847593289,1.0,0.992462311557789,0.06398672980840432,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000149625],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.000149625,6.0,-2.039957e-05,-7.274285e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000150000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.00015,6.0,-3.930576e-07,2.009919e-05,2535,,,False,low_overlap,0.01930069609697844,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000150000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.00015,6.0,-2.038497e-05,2.009782e-05,5023,,,True,ok,0.9857108639012115,2.009782e-05,0.5217441508556397,0.4594899929944138,1.0,0.9900249376558603,0.08062776993184269,0.9900249376558603,1.99973309e-05,0.9949874686716791,282.09830617398234,True,True,2.661726951620367,1.0,0.5194565348123023,odd_integral,0.510327403025878,2.0916660153720623,1.0,0.9899497487437185,0.08112608570492488,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000150000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-0.00015,6.0,-2.038314e-05,-7.287001e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000000000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,0.0,6.0,-3.613193e-07,2.012335e-05,2535,,,False,low_overlap,0.017723388090120556,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000000000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,0.0,6.0,-2.042296e-05,2.011928e-05,5024,,,True,ok,0.9848759726275497,2.011928e-05,0.8198689477496048,0.5619833329492429,1.0,0.9950124688279302,0.04531945001423227,0.9950124688279302,1.35302158e-05,0.6716791979949874,334.3633308904842,True,False,2.455973834457508,1.0,0.8156899959681624,odd_integral,0.1504418773330962,2.2390244992146977,1.0,0.9925650557620818,0.06326231140206334,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000000000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,0.0,6.0,-2.042052e-05,-7.743239e-07,2441,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000000375],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,3.75e-07,6.0,-3.783583e-07,2.010855e-05,2534,,,False,low_overlap,0.018583260358133347,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000000375],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,3.75e-07,6.0,-2.041116e-05,2.010606e-05,5025,,,True,ok,0.9849690470186167,2.010606e-05,0.8154277978588739,0.5609512233330726,1.0,0.9850374064837906,0.11213481544546688,0.9850374064837906,1.3521325350000001e-05,0.6716791979949874,329.3602824567615,True,False,2.458665839939866,1.0,0.8112245907405718,odd_integral,0.1500140336445688,2.215818524697371,1.0,0.9776951672862454,0.15419296036999772,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000000375],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,3.75e-07,6.0,-2.040832e-05,-7.578952e-07,2441,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000000750],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,7.5e-07,6.0,-3.866489e-07,2.009477e-05,2534,,,False,low_overlap,0.018925764116764894,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000000750],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,7.5e-07,6.0,-2.039921e-05,2.009304e-05,5024,,,True,ok,0.9848157243654034,2.009304e-05,0.8045613801667147,0.5580520514013562,1.0,0.9775561097256857,0.154950735915912,0.9775561097256857,1.3562802e-05,0.6741854636591478,346.6572486196104,True,False,2.465250800619805,1.0,0.8003956809123921,odd_integral,0.15164313248352945,2.2019936026114637,1.0,0.9666666666666667,0.21084230031853216,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000000750],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,7.5e-07,6.0,-2.039728e-05,-7.419244e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000001125],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,1.125e-06,6.0,-3.714918e-07,2.011338e-05,2534,,,False,low_overlap,0.01805070760113863,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000001125],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,1.125e-06,6.0,-2.041722e-05,2.011084e-05,5024,,,True,ok,0.9846417366834329,2.011084e-05,0.8104664225598209,0.559221629391418,1.0,0.9925187032418953,0.0635893828675493,0.9925187032418953,1.35245399e-05,0.6716791979949874,348.02245379259745,True,False,2.461636117654315,1.0,0.8063379182314921,odd_integral,0.15097231554369847,2.2068491609674794,1.0,0.9888475836431226,0.08833962893030504,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000001125],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,1.125e-06,6.0,-2.0416e-05,-7.615573e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000001500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,1.5e-06,6.0,-3.845127e-07,2.010728e-05,2534,,,False,low_overlap,0.018731470887062503,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000001500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,1.5e-06,6.0,-2.040277e-05,2.01058e-05,5024,,,True,ok,0.985220826280933,2.01058e-05,0.8070968331609721,0.5584461267909996,1.0,0.9950124688279302,0.04531945001423227,0.9950124688279302,1.35211505e-05,0.6716791979949875,388.23072880431016,True,False,2.4636576397033845,1.0,0.8030151100725748,odd_integral,0.15034372568511103,2.1927987563832976,1.0,0.9925650557620818,0.06326231140206334,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000001500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,1.5e-06,6.0,-2.039952e-05,-7.429925e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000001875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,1.875e-06,6.0,-3.686435e-07,2.010387e-05,2535,,,False,low_overlap,0.018119182433269376,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000001875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,1.875e-06,6.0,-2.041849e-05,2.010107e-05,5023,,,True,ok,0.9842274704274581,2.010107e-05,0.8039312104949868,0.5576822629110856,1.0,0.9925187032418953,0.0635893828675493,0.9925187032418953,1.3517969575000002e-05,0.6716791979949875,366.51159459463327,True,False,2.465588953730289,1.0,0.7998508881825472,odd_integral,0.14884625908301513,2.1913389868452406,1.0,0.9888475836431226,0.08833962893030504,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000001875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,1.875e-06,6.0,-2.041528e-05,-7.548435e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000002250],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.25e-06,6.0,-3.716444e-07,2.011267e-05,2535,,,False,low_overlap,0.01817549780312647,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000002250],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.25e-06,6.0,-2.040582e-05,2.010941e-05,5022,,,True,ok,0.9853535689520512,2.010941e-05,0.8303407339464117,0.5642386970607306,1.0,0.970074812967581,0.1940165356611984,0.970074812967581,1.3523578225e-05,0.6716791979949874,364.9648812419364,True,False,2.4497700167263954,1.0,0.8260417976378682,odd_integral,0.15498502285904553,2.2530596503992117,1.0,0.9553903345724907,0.2630420683132022,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000002250],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.25e-06,6.0,-2.040471e-05,-7.504184e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000002625],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.625e-06,6.0,-3.941766e-07,2.008607e-05,2534,,,False,low_overlap,0.019235054842930376,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000002625],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.625e-06,6.0,-2.040038e-05,2.008454e-05,5024,,,True,ok,0.9843367456869606,2.008454e-05,0.8298180612169213,0.5641100779168471,1.0,0.9900249376558603,0.08062776993184269,0.9900249376558603,1.350685315e-05,0.6716791979949874,317.4790429879685,True,False,2.450075245334917,1.0,0.8255181972205771,odd_integral,0.155153452882081,2.2575271358875937,1.0,0.9851301115241635,0.11157438633209357,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000002625],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,2.625e-06,6.0,-2.039875e-05,-7.463494e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000003000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,3e-06,6.0,-3.695591e-07,2.009355e-05,2534,,,False,low_overlap,0.018050349537476522,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000003000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,3e-06,6.0,-2.042434e-05,2.009105e-05,5023,,,True,ok,0.9835780255942869,2.009105e-05,0.8138405325676912,0.5597966512105719,1.0,0.9950124688279302,0.04531945001423227,0.9950124688279302,1.3511231125e-05,0.6716791979949874,366.5115476607149,True,False,2.459596447847442,1.0,0.8096955074444815,odd_integral,0.15298939669882558,2.2207719714105796,1.0,0.9925650557620818,0.06326231140206334,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000003000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,3e-06,6.0,-2.042256e-05,-7.519952e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000003375],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,3.375e-06,6.0,-3.540968e-07,2.011074e-05,2535,,,False,low_overlap,0.01735404960821837,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000003375],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,3.375e-06,6.0,-2.043065e-05,2.010865e-05,5022,,,True,ok,0.9840519594890669,2.010865e-05,0.810047139090001,0.5585658781872723,1.0,0.9975062344139651,0.02515798777689029,0.9975062344139651,1.3523067125e-05,0.6716791979949875,352.74260554688726,True,False,2.4618568752656964,1.0,0.805984875224852,odd_integral,0.15333629625322032,2.207114580204759,1.0,0.9962825278810409,0.03535863377341602,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000003375],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,3.375e-06,6.0,-2.042917e-05,-7.659824e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000003750],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,3.75e-06,6.0,-3.565382e-07,2.012671e-05,2534,,,False,low_overlap,0.01738215951528874,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000003750],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,3.75e-06,6.0,-2.041986e-05,2.012508e-05,5024,,,True,ok,0.9851888692479323,2.012508e-05,0.8180703040249379,0.5606043008989725,1.0,0.9750623441396509,0.16833130252462516,0.9750623441396509,1.3483803599999999e-05,0.669172932330827,362.32759973901,True,False,2.457077458673585,1.0,0.8138795779725194,odd_integral,0.15165956527572028,2.211989185589367,1.0,0.9626865671641791,0.22983578430824564,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000003750],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,3.75e-06,6.0,-2.041798e-05,-7.71323e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000004125],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,4.125e-06,6.0,-3.657952e-07,2.012879e-05,2535,,,False,low_overlap,0.017784360797051892,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000004125],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,4.125e-06,6.0,-2.041076e-05,2.01261e-05,5022,,,True,ok,0.985955887365245,2.01261e-05,0.8265752040358886,0.5627614008081901,1.0,0.9925187032418953,0.0635893828675493,0.9925187032418953,1.3434171749999999e-05,0.6666666666666665,349.02340214722443,True,False,2.4519632378234038,1.0,0.8223900207703939,odd_integral,0.15022360517615133,2.219538533111321,1.0,0.9887640449438202,0.08887969568457592,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000004125],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,4.125e-06,6.0,-2.040862e-05,-7.63897e-07,2443,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000004500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,4.5e-06,6.0,-3.733229e-07,2.012823e-05,2535,,,False,low_overlap,0.01824094073764399,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000004500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,4.5e-06,6.0,-2.039682e-05,2.012615e-05,5023,,,True,ok,0.9864144297905149,2.012615e-05,0.8311318462171172,0.5638748737930446,1.0,0.9850374064837906,0.11213481544546688,0.9850374064837906,1.3434205125e-05,0.6666666666666667,286.85516686073765,True,False,2.449293469959251,1.0,0.8268621453793109,odd_integral,0.1515743273173246,2.2260576279199196,1.0,0.9775280898876404,0.15510327210303443,1.0,1.0,0.0,False,False,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000004500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,4.5e-06,6.0,-2.039453e-05,-7.59472e-07,2442,,,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[0.000004875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,4.875e-06,6.0,-3.728651e-07,2.01291e-05,2534,,,False,low_overlap,0.018181769477261932,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
