file_id,segment_id,segment_dir,condition_group,condition_value,pipeline_version,I_min,I_max,N_points,dominant_direction,direction_pos_frac,direction_neg_frac,parity_valid,parity_reason,f_overlap,odd_energy_L2,odd_ratio_pre,odd_ratio_post,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,coherence_gradient_pre,coherence_gradient_post,delta_coherence_gradient,odd_energy_pre_median,odd_energy_post_median,odd_flatness_pre_median,odd_flatness_post_median,corr_pm_pre_median,corr_pm_post_median,window_count_pre,window_count_post,knee_alignment_gain_odd_ratio_post,knee_alignment_gain_coherence_post
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000009000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-9e-06,5.5,-3.660185e-07,2.239486e-05,2518,increasing,1.0,0.0,False,low_overlap,0.0161131002047167,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000009000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-9e-06,5.5,-2.268266e-05,2.239394e-05,4998,decreasing,0.0,1.0,True,ok,0.987173922001318,0.8171654309570271,0.1001591748911738,7.455025500610983,1.3100454899999998e-05,0.5839598997493733,1050.1811595704148,True,False,0.0969145581039011,0.4510012602968201,0.354086702192919,0.0131211727446043,0.8695361100230659,0.9991587730516872,0.1858158707432421,-0.0460845898473383,-0.99931252459079,25.0,6.0,1.1326900440979917,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000009000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-9e-06,5.5,-2.268251e-05,-3.758349e-07,2482,increasing,0.9995969367190648,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000009750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-9.75e-06,5.5,-3.667814e-07,2.239613e-05,2518,increasing,1.0,0.0,False,low_overlap,0.016167212865055,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000009750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-9.75e-06,5.5,-2.268159e-05,2.239404e-05,4999,decreasing,0.0,1.0,True,ok,0.9872249955402402,0.8104056651939846,0.0974357970046786,6.953549125602133,1.31005134e-05,0.5839598997493735,986.0909285532588,True,False,0.0974265158997987,0.4383270463569489,0.3409005304571502,0.0123739837249772,0.8604774365750282,0.9983155046753672,0.1863996356009136,-0.077262671691855,-0.999221871518584,25.0,6.0,1.092606900907401,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000009750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-9.75e-06,5.5,-2.268098e-05,-3.763944e-07,2481,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000010500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.05e-05,5.5,-3.668831e-07,2.239455e-05,2519,increasing,1.0,0.0,False,low_overlap,0.0161408360652243,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000010500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.05e-05,5.5,-2.268164e-05,2.239394e-05,5000,decreasing,0.0,0.9997999599919984,True,ok,0.9872835086765112,0.8079270019180909,0.1052346047094561,6.736332102352703,1.3100454899999998e-05,0.5839598997493733,1001.1617707644012,True,False,0.0814636296636801,0.4341388625363627,0.3526752328726825,0.0483860868130142,0.8553712936067928,0.9992297592549072,0.1843537940441138,-0.1160276640250219,-0.999067372745414,25.0,6.0,1.0879148275803188,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000010500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.05e-05,5.5,-2.267701e-05,-3.756824e-07,2478,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000011250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.125e-05,5.5,-3.652555e-07,2.239465e-05,2520,increasing,0.999603017070266,0.0,False,low_overlap,0.0160582202084608,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000011250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.125e-05,5.5,-2.26819e-05,2.239353e-05,4998,decreasing,0.0,1.0,True,ok,0.9871244323063,0.8163663261083933,0.0587206707236648,6.544824802421735,1.2484392975e-05,0.556390977443609,1093.1620450664725,True,False,0.0779595655863132,0.4433677028139849,0.3654081372276717,0.0564817721578869,0.8671292051267092,0.9993918014239016,0.1836433621532291,-0.0816616489348857,-0.9991014321192953,25.0,6.0,1.0219029811412148,0.7185744567498412
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000011250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.125e-05,5.5,-2.268093e-05,-3.764453e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000012000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.2e-05,5.5,-3.664254e-07,2.239506e-05,2518,increasing,1.0,0.0,False,low_overlap,0.0160967995832877,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000012000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.2e-05,5.5,-2.268179e-05,2.239267e-05,4997,decreasing,0.0,1.0,True,ok,0.9870850344506557,0.8135286551333689,0.0458343875005203,6.433156115128216,1.25398952e-05,0.5588972431077694,1115.2779993031209,True,False,0.0987992650741495,0.4232029886478759,0.3244037235737264,0.0120323680713144,0.863344202798253,0.998473925672334,0.1853189510905037,-0.1410706342058264,-0.9989489946722137,25.0,6.0,0.9758570930790186,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000012000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.2e-05,5.5,-2.267976e-05,-3.759875e-07,2479,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000012750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.275e-05,5.5,-3.664762e-07,2.239511e-05,2519,increasing,1.0,0.0,False,low_overlap,0.0161220035715932,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000012750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.275e-05,5.5,-2.268139e-05,2.239226e-05,4998,decreasing,0.0,1.0,True,ok,0.987182297278364,0.812818976027234,0.0521078715651684,6.2550318596470325,1.25396656e-05,0.5588972431077694,1100.4406650638325,True,False,0.0929425712373408,0.4084816534468067,0.3155390822094658,0.0332366921963978,0.8582548533267196,0.9993370300246868,0.1847228574860658,-0.0125183122254733,-0.9991067089305252,25.0,6.0,1.0389492909040547,0.5554771275774592
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000012750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.275e-05,5.5,-2.267778e-05,-3.744108e-07,2478,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000013500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.35e-05,5.5,-3.659676e-07,2.239475e-05,2520,increasing,1.0,0.0,False,low_overlap,0.0160904255426049,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000013500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.35e-05,5.5,-2.268149e-05,2.239353e-05,4999,decreasing,0.0,1.0,True,ok,0.9871690189671056,0.8140473151316346,0.0624273971238501,6.417131559271905,1.25403768e-05,0.5588972431077693,1104.7335005154794,True,False,0.0716551627157477,0.4153586132126554,0.3437034504969076,0.0614695194278436,0.8611440526761542,0.9995410093316148,0.1848946048764002,0.0268202777153884,-0.9992892958940952,25.0,6.0,1.0058003280605474,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000013500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.35e-05,5.5,-2.268139e-05,-3.755806e-07,2481,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000014250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.425e-05,5.5,-3.661202e-07,2.239511e-05,2519,increasing,1.0,0.0,False,low_overlap,0.016119990089501,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000014250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.425e-05,5.5,-2.2682e-05,2.23943e-05,5001,decreasing,0.0,1.0,True,ok,0.9872679538921784,0.8195414555203548,0.0505047047630411,6.730101080570807,1.248482225e-05,0.556390977443609,1064.3753120652775,True,False,0.0938939334133714,0.4128957645956952,0.3190018311823238,0.0294283710285963,0.8690783660049075,0.9994650084936012,0.1838195461996911,0.072318259673167,-0.9991583686958644,25.0,6.0,1.031142172294022,0.5635189161344283
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000014250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.425e-05,5.5,-2.268093e-05,-3.757841e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.5e-05,5.5,-3.659676e-07,2.23945e-05,2519,increasing,1.0,0.0,False,low_overlap,0.016145453273466,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.5e-05,5.5,-2.268129e-05,2.239226e-05,4997,decreasing,0.0,1.0,True,ok,0.9871663784073657,0.8131489962926625,0.0453218195161669,6.344602411489667,1.25396656e-05,0.5588972431077694,1050.8001712160144,True,False,0.1051431733653799,0.389319614756679,0.284176441391299,0.0098813056333625,0.8592624180262021,0.9987893593430216,0.1861305782757969,-0.0357921461029892,-0.9991525008725128,25.0,6.0,1.0442713073694023,0.5595826044421353
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.5e-05,5.5,-2.268032e-05,-3.764453e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.575e-05,5.5,-3.653064e-07,2.239343e-05,2519,increasing,0.999602859412232,0.0,False,low_overlap,0.0160960278547143,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.575e-05,5.5,-2.268083e-05,2.239313e-05,4998,decreasing,0.0,1.0,True,ok,0.987164612104268,0.8105327844409911,0.0578662402120639,6.185949727473935,1.25401528e-05,0.5588972431077694,1038.3122498457503,True,False,0.0841601045162282,0.3870473488748686,0.3028872443586403,0.0543474531172185,0.8548139261595942,0.99889394410103,0.1822686006354405,0.0287459744700199,-0.9991750985635656,25.0,6.0,0.9857560631721896,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.575e-05,5.5,-2.268042e-05,-3.758858e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000016500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.65e-05,5.5,-3.659167e-07,2.23947e-05,2519,increasing,1.0,0.0,False,low_overlap,0.0161088152396866,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000016500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.65e-05,5.5,-2.268159e-05,2.239399e-05,4999,decreasing,0.0,1.0,True,ok,0.9872164922683252,0.8129144732072529,0.0606286228520509,6.407710861709805,1.25406344e-05,0.5588972431077693,1114.605333469468,True,False,0.0691766572071863,0.3952559559919737,0.3260792987847874,0.0589720543449099,0.8592136542465394,0.9993871622535818,0.1864655103030539,0.0001592844786217,-0.998737238340873,25.0,6.0,0.985451060921774,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000016500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.65e-05,5.5,-2.268129e-05,-3.755806e-07,2482,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000017250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.725e-05,5.5,-3.648995e-07,2.239394e-05,2516,increasing,1.0,0.0,False,low_overlap,0.0160432309837905,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000017250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.725e-05,5.5,-2.268118e-05,2.239379e-05,4999,decreasing,0.0,1.0,True,ok,0.9871871348332404,0.8169209262109829,0.0525541111345619,6.689784747691952,1.25405224e-05,0.5588972431077694,1018.1327128198365,True,False,0.0877536836645291,0.3870512005003975,0.2992975168358684,0.0394163950659443,0.8657795867568804,0.9991679978577912,0.1868117655675605,-0.0716960167766705,-0.9991882627319844,25.0,6.0,1.0261904370400845,0.564237479266012
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000017250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.725e-05,5.5,-2.268093e-05,-3.761401e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.8e-05,5.5,-3.654081e-07,2.239465e-05,2518,increasing,1.0,0.0,False,low_overlap,0.0161174628093068,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.8e-05,5.5,-2.268154e-05,2.239323e-05,4998,decreasing,0.0,1.0,True,ok,0.9872363971369084,0.8279072428456961,0.0491065255088251,7.178450886005919,1.25402088e-05,0.5588972431077694,1174.412142831448,True,False,0.1097980139807375,0.361014512835324,0.2512164988545864,0.015622523680294,0.8732579094734403,0.9993871936410617,0.1879291949724269,0.0029934737877735,-0.9992414343846449,25.0,6.0,1.0128968741373132,0.7206641749878425
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.8e-05,5.5,-2.268149e-05,-3.755298e-07,2482,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.875e-05,5.5,-3.65815e-07,2.239445e-05,2519,increasing,1.0,0.0,False,low_overlap,0.0160662370502436,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.875e-05,5.5,-2.268205e-05,2.239216e-05,4998,decreasing,0.0,1.0,True,ok,0.987064716471042,0.8291118744038607,0.0493762119960704,6.989544380646289,1.24836292e-05,0.556390977443609,1058.5369109426797,True,False,0.1117723685232264,0.3832390452001988,0.2714666766769724,0.0151718316210188,0.8725111724170411,0.9978055461922706,0.1837968345259867,-0.0467161606337035,-0.9993646060265032,25.0,6.0,1.0624936802486658,0.550686909390104
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.875e-05,5.5,-2.267966e-05,-3.755806e-07,2479,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000019500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.95e-05,5.5,-3.662219e-07,2.239425e-05,2518,increasing,1.0,0.0,False,low_overlap,0.0161519342100544,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000019500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.95e-05,5.5,-2.268083e-05,2.239394e-05,5002,decreasing,0.0,1.0,True,ok,0.9872717008068456,0.8267583537627223,0.0688512154974369,6.938528499522618,1.25406064e-05,0.5588972431077693,1108.1934308713014,True,False,0.0793764472997121,0.3956058371355834,0.3162293898358712,0.0634936019490564,0.8708135793586431,0.9994730071140748,0.1815294495276199,0.0648549731696997,-0.9992840207835596,25.0,6.0,0.9757255734178872,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000019500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-1.95e-05,5.5,-2.268047e-05,-3.758858e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000020250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.025e-05,5.5,-3.658659e-07,2.239369e-05,2517,increasing,1.0,0.0,False,low_overlap,0.0161380443126714,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000020250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.025e-05,5.5,-2.268129e-05,2.239348e-05,4998,decreasing,0.0,1.0,True,ok,0.9871714085685596,0.8256777874425693,0.0612422147155392,7.018724629904823,1.24843651e-05,0.556390977443609,1074.7134126902397,True,False,0.0782432181440297,0.4084314131951408,0.3301881950511111,0.0584183260278993,0.8735562920761286,0.999376569109929,0.188359386934598,-0.0346793783855267,-0.9992402650545018,25.0,6.0,0.9047708610643408,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000020250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.025e-05,5.5,-2.268068e-05,-3.753772e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.1e-05,5.5,-3.666288e-07,2.23947e-05,2519,increasing,1.0,0.0,False,low_overlap,0.0161655692781896,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.1e-05,5.5,-2.268134e-05,2.239465e-05,5000,decreasing,0.0,1.0,True,ok,0.9872075381085544,0.8244354877105813,0.0482180024742679,6.995012098636199,1.2541004e-05,0.5588972431077694,1074.5912689330603,True,False,0.1072541970400014,0.3977210391145481,0.2904668420745466,0.010788090676124,0.872284114480404,0.9993322342965192,0.1857624592434903,-0.1512119830347687,-0.9992129965164932,25.0,6.0,1.055344313263323,0.5621459436983973
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.1e-05,5.5,-2.268088e-05,-3.757841e-07,2481,increasing,0.9995967741935484,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.175e-05,5.5,-3.660185e-07,2.239501e-05,2519,increasing,1.0,0.0,False,low_overlap,0.0161082662480487,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.175e-05,5.5,-2.268159e-05,2.239374e-05,5001,decreasing,0.0,1.0,True,ok,0.9872050955626902,0.8263505655640598,0.0502109865255524,6.954056856687981,1.25404944e-05,0.5588972431077694,1095.838876053146,True,False,0.1088023146246331,0.3711883972504999,0.2623860826258668,0.0142252280596298,0.8707287181470893,0.9990026232099042,0.1826969045991579,-0.2935330925158608,-0.9989441952080912,25.0,6.0,1.0189694989924376,0.7117442017513924
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.175e-05,5.5,-2.268078e-05,-3.762418e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000022500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.25e-05,5.5,-3.656116e-07,2.239475e-05,2518,increasing,1.0,0.0,False,low_overlap,0.0160974613159766,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000022500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.25e-05,5.5,-2.268098e-05,2.23943e-05,5000,decreasing,0.0,1.0,True,ok,0.987240873649874,0.8211503318942408,0.0529298086977046,6.623258631026601,1.2540808e-05,0.5588972431077694,1160.2054444017283,True,False,0.1081970529379414,0.3706381803919388,0.2624411274539974,0.0319997104901012,0.8632384579908656,0.9988138094263006,0.1841714038521315,-0.0997113836672942,-0.9990809048278004,25.0,6.0,0.9527571628852548,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000022500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-2.25e-05,5.5,-2.268073e-05,-3.766487e-07,2482,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
